pattern_id,review,text_sentiment,language_pattern,pattern_type,review_processed,label_text,source_file,review_rating,normalized_key,vader_compound,textblob_polarity,textblob_subjectivity,label_source
TR0412,Foodpanda order: I really like this meal,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order i really like this meal,foodpanda order i really like this meal,curated_multilingual_patterns,,foodpanda order: i really like this meal,,,,team-curated linguistic pattern label
TR0413,Foodpanda order: Delivery was very fast,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order delivery was very fast,foodpanda order delivery was very fast,curated_multilingual_patterns,,foodpanda order: delivery was very fast,,,,team-curated linguistic pattern label
TR0414,Foodpanda order: The driver was helpful,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order the driver was helpful,foodpanda order the driver was helpful,curated_multilingual_patterns,,foodpanda order: the driver was helpful,,,,team-curated linguistic pattern label
TR0415,Foodpanda order: Great service and good value,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order great service and good value,foodpanda order great service and good value,curated_multilingual_patterns,,foodpanda order: great service and good value,,,,team-curated linguistic pattern label
TR0416,Foodpanda order: No problem at all,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order acceptable good at all,foodpanda order acceptable good at all,curated_multilingual_patterns,,foodpanda order: no problem at all,,,,team-curated linguistic pattern label
TR0417,"Foodpanda order: Not bad, quite good",positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order acceptable good quite good,"foodpanda order acceptable good, quite good",curated_multilingual_patterns,,"foodpanda order: not bad, quite good",,,,team-curated linguistic pattern label
TR0418,Foodpanda order: Makanan sedap gila,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order makanan very delicious,foodpanda order makanan very delicious,curated_multilingual_patterns,,foodpanda order: makanan sedap gila,,,,team-curated linguistic pattern label
TR0419,Foodpanda order: Saya puas hati,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order saya satisfied,foodpanda order saya satisfied,curated_multilingual_patterns,,foodpanda order: saya puas hati,,,,team-curated linguistic pattern label
TR0420,Foodpanda order: Service memang bagus,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order service memang good,foodpanda order service memang good,curated_multilingual_patterns,,foodpanda order: service memang bagus,,,,team-curated linguistic pattern label
TR0421,Foodpanda order: Delivery cepat,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order delivery fast,foodpanda order delivery fast,curated_multilingual_patterns,,foodpanda order: delivery cepat,,,,team-curated linguistic pattern label
TR0422,Foodpanda order: Harga murah dan berbaloi,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order harga cheap dan berbaloi,foodpanda order harga cheap dan berbaloi,curated_multilingual_patterns,,foodpanda order: harga murah dan berbaloi,,,,team-curated linguistic pattern label
TR0423,Foodpanda order: App senang guna,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order app senang guna,foodpanda order app senang guna,curated_multilingual_patterns,,foodpanda order: app senang guna,,,,team-curated linguistic pattern label
TR0424,Foodpanda order: Driver sangat friendly,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order driver sangat friendly,foodpanda order driver sangat friendly,curated_multilingual_patterns,,foodpanda order: driver sangat friendly,,,,team-curated linguistic pattern label
TR0425,Foodpanda order: Mantap lah,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order excellent,foodpanda order excellent,curated_multilingual_patterns,,foodpanda order: mantap lah,,,,team-curated linguistic pattern label
TR0426,Foodpanda order: Food 😍,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order food love,foodpanda order food love,curated_multilingual_patterns,,foodpanda order: food 😍,,,,team-curated linguistic pattern label
TR0427,Foodpanda order: Excellent experience 😊,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order excellent not NOT_experience NOT_smiling NOT_face NOT_with smiling eyes,foodpanda order excellent not experience smiling face with smiling eyes,curated_multilingual_patterns,,foodpanda order: excellent experience 😊,,,,team-curated linguistic pattern label
TR0428,Foodpanda order: I will order again,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order i will order again,foodpanda order i will order again,curated_multilingual_patterns,,foodpanda order: i will order again,,,,team-curated linguistic pattern label
TR0429,Foodpanda order: Everything works perfectly,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order everything works perfectly,foodpanda order everything works perfectly,curated_multilingual_patterns,,foodpanda order: everything works perfectly,,,,team-curated linguistic pattern label
TR0430,Foodpanda order: Very reliable service,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order very reliable service,foodpanda order very reliable service,curated_multilingual_patterns,,foodpanda order: very reliable service,,,,team-curated linguistic pattern label
TR0431,Foodpanda order: The restaurant fixed the problem quickly,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order the restaura not NOT_resolved NOT_successfully,foodpanda order the restaura not resolved successfully,curated_multilingual_patterns,,foodpanda order: the restaurant fixed the problem quickly,,,,team-curated linguistic pattern label
TR0432,Foodpanda order: The issue was resolved successfully,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order the issue was resolved successfully,foodpanda order the issue was resolved successfully,curated_multilingual_patterns,,foodpanda order: the issue was resolved successfully,,,,team-curated linguistic pattern label
TR0433,Foodpanda order: Gud food,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order good food,foodpanda order good food,curated_multilingual_patterns,,foodpanda order: gud food,,,,team-curated linguistic pattern label
TR0434,Foodpanda order: Very guudd service,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order very good service,foodpanda order very good service,curated_multilingual_patterns,,foodpanda order: very guudd service,,,,team-curated linguistic pattern label
TR0435,Foodpanda order: This food is so goooood,positive,English/Malay/Manglish/emoji,direct_or_negation,foodpanda order this food is so good,foodpanda order this food is so good,curated_multilingual_patterns,,foodpanda order: this food is so goooood,,,,team-curated linguistic pattern label
TR0436,My experience: The food is delicious,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience the food is delicious,my experience the food is delicious,curated_multilingual_patterns,,my experience: the food is delicious,,,,team-curated linguistic pattern label
TR0437,My experience: I really like this meal,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience i really like this meal,my experience i really like this meal,curated_multilingual_patterns,,my experience: i really like this meal,,,,team-curated linguistic pattern label
TR0438,My experience: Delivery was very fast,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience delivery was very fast,my experience delivery was very fast,curated_multilingual_patterns,,my experience: delivery was very fast,,,,team-curated linguistic pattern label
TR0439,My experience: The driver was helpful,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience the driver was helpful,my experience the driver was helpful,curated_multilingual_patterns,,my experience: the driver was helpful,,,,team-curated linguistic pattern label
TR0440,My experience: Great service and good value,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience great service and good value,my experience great service and good value,curated_multilingual_patterns,,my experience: great service and good value,,,,team-curated linguistic pattern label
TR0441,My experience: No problem at all,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience acceptable good at all,my experience acceptable good at all,curated_multilingual_patterns,,my experience: no problem at all,,,,team-curated linguistic pattern label
TR0442,"My experience: Not bad, quite good",positive,English/Malay/Manglish/emoji,direct_or_negation,my experience acceptable good quite good,"my experience acceptable good, quite good",curated_multilingual_patterns,,"my experience: not bad, quite good",,,,team-curated linguistic pattern label
TR0443,My experience: Makanan sedap gila,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience makanan very delicious,my experience makanan very delicious,curated_multilingual_patterns,,my experience: makanan sedap gila,,,,team-curated linguistic pattern label
TR0444,My experience: Saya puas hati,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience saya satisfied,my experience saya satisfied,curated_multilingual_patterns,,my experience: saya puas hati,,,,team-curated linguistic pattern label
TR0445,My experience: Service memang bagus,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience service memang good,my experience service memang good,curated_multilingual_patterns,,my experience: service memang bagus,,,,team-curated linguistic pattern label
TR0446,My experience: Delivery cepat,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience delivery fast,my experience delivery fast,curated_multilingual_patterns,,my experience: delivery cepat,,,,team-curated linguistic pattern label
TR0447,My experience: Harga murah dan berbaloi,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience harga cheap dan berbaloi,my experience harga cheap dan berbaloi,curated_multilingual_patterns,,my experience: harga murah dan berbaloi,,,,team-curated linguistic pattern label
TR0448,My experience: App senang guna,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience app senang guna,my experience app senang guna,curated_multilingual_patterns,,my experience: app senang guna,,,,team-curated linguistic pattern label
TR0449,My experience: Driver sangat friendly,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience driver sangat friendly,my experience driver sangat friendly,curated_multilingual_patterns,,my experience: driver sangat friendly,,,,team-curated linguistic pattern label
TR0450,My experience: Mantap lah,positive,English/Malay/Manglish/emoji,direct_or_negation,my experience excellent,my experience excellent,curated_multilingual_patterns,,my experience: mantap lah,,,,team-curated linguistic pattern label
